paper_id,title,authors,published,file_path,json_file_path,extraction_status,sections_count,figures_count,tables_count,citations_count,error_message
2310.02281v1,End-to-End Continuous Speech Emotion Recognition in Real-life Customer Service Call Center Conversations,"Yajing Feng, Laurence Devillers",2023-10-02 11:53:48+00:00,././arvix_papers/2310.02281v1.pdf,extracted_data/2310.02281v1.json,Success,14,8,3,39,
2311.17204v1,Optimal EEG Electrode Set for Emotion Recognition From Brain Signals: An Empirical Quest,"Rumman Ahmed Prodhan, Sumya Akter, Tanmoy Sarkar Pias, Md. Akhtaruzzaman Adnan",2023-11-28 20:18:42+00:00,././arvix_papers/2311.17204v1.pdf,extracted_data/2311.17204v1.json,Success,9,22,9,31,
2311.14483v2,SER_AMPEL: a multi-source dataset for speech emotion recognition of Italian older adults,"Alessandra Grossi, Francesca Gasparini",2023-11-24 13:47:25+00:00,././arvix_papers/2311.14483v2.pdf,extracted_data/2311.14483v2.json,Success,6,3,7,39,
2311.13910v1,Dialogue Quality and Emotion Annotations for Customer Support Conversations,"John Mendonça, Patrícia Pereira, Miguel Menezes, Vera Cabarrão, Ana C. Farinha, Helena Moniz, João Paulo Carvalho, Alon Lavie, Isabel Trancoso",2023-11-23 10:56:14+00:00,././arvix_papers/2311.13910v1.pdf,extracted_data/2311.13910v1.json,Success,24,8,3,29,
2311.13678v2,End-to-end transfer learning for speaker-independent cross-language and cross-corpus speech emotion recognition,"Duowei Tang, Peter Kuppens, Luc Geurts, Toon van Waterschoot",2023-11-22 20:11:16+00:00,././arvix_papers/2311.13678v2.pdf,extracted_data/2311.13678v2.json,Success,29,12,1,49,
2311.11980v1,Leveraging Previous Facial Action Units Knowledge for Emotion Recognition on Faces,"Pietro B. S. Masur, Willams Costa, Lucas S. Figueredo, Veronica Teichrieb",2023-11-20 18:14:53+00:00,././arvix_papers/2311.11980v1.pdf,extracted_data/2311.11980v1.json,Success,8,7,8,16,
2312.00799v1,hvEEGNet: exploiting hierarchical VAEs on EEG data for neuroscience applications,"Giulia Cisotto, Alberto Zancanaro, Italo F. Zoppis, Sara L. Manzoni",2023-11-20 15:36:31+00:00,././arvix_papers/2312.00799v1.pdf,extracted_data/2312.00799v1.json,Success,18,25,5,73,
2311.11237v1,Implementation of AI Deep Learning Algorithm For Multi-Modal Sentiment Analysis,Jiazhen Wang,2023-11-19 05:49:39+00:00,././arvix_papers/2311.11237v1.pdf,extracted_data/2311.11237v1.json,Success,17,7,1,9,
2311.11116v1,Utilizing Speech Emotion Recognition and Recommender Systems for Negative Emotion Handling in Therapy Chatbots,"Farideh Majidi, Marzieh Bahrami",2023-11-18 16:35:55+00:00,././arvix_papers/2311.11116v1.pdf,extracted_data/2311.11116v1.json,Success,6,4,1,15,
2311.11009v1,Joyful: Joint Modality Fusion and Graph Contrastive Learning for Multimodal Emotion Recognition,"Dongyuan Li, Yusong Wang, Kotaro Funakoshi, Manabu Okumura",2023-11-18 08:21:42+00:00,././arvix_papers/2311.11009v1.pdf,extracted_data/2311.11009v1.json,Success,25,34,1,96,
2311.10343v1,Enhancing Student Engagement in Online Learning through Facial Expression Analysis and Complex Emotion Recognition using Deep Learning,"Rekha R Nair, Tina Babu, Pavithra K",2023-11-17 06:07:54+00:00,././arvix_papers/2311.10343v1.pdf,extracted_data/2311.10343v1.json,Success,9,5,2,10,
2311.10170v1,Improving Unimodal Inference with Multimodal Transformers,"Kateryna Chumachenko, Alexandros Iosifidis, Moncef Gabbouj",2023-11-16 19:53:35+00:00,././arvix_papers/2311.10170v1.pdf,extracted_data/2311.10170v1.json,Success,10,5,1,24,
2311.10155v1,Exploring Emotions in EEG: Deep Learning Approach with Feature Fusion,"Danastan Tasaouf Mridula, Abu Ahmed Ferdaus, Tanmoy Sarkar Pias",2023-11-16 19:19:56+00:00,././arvix_papers/2311.10155v1.pdf,extracted_data/2311.10155v1.json,Success,9,9,5,37,
2311.10119v1,Accommodating Missing Modalities in Time-Continuous Multimodal Emotion Recognition,"Juan Vazquez-Rodriguez, Grégoire Lefebvre, Julien Cumin, James L. Crowley",2023-11-16 09:22:48+00:00,././arvix_papers/2311.10119v1.pdf,extracted_data/2311.10119v1.json,Success,26,7,13,29,
2311.09378v1,What Predicts Interpersonal Affect? Preliminary Analyses from Retrospective Evaluations,"Maria Teresa Parreira, Michael J. Sack, Malte Jung",2023-11-15 21:11:24+00:00,././arvix_papers/2311.09378v1.pdf,extracted_data/2311.09378v1.json,Success,14,3,8,31,
2311.07093v3,On the Effectiveness of ASR Representations in Real-world Noisy Speech Emotion Recognition,"Xiaohan Shi, Jiajun He, Xingfeng Li, Tomoki Toda",2023-11-13 05:45:55+00:00,././arvix_papers/2311.07093v3.pdf,extracted_data/2311.07093v3.json,Success,24,6,4,69,
2311.05567v1,Exploring Emotion Expression Recognition in Older Adults Interacting with a Virtual Coach,"Cristina Palmero, Mikel deVelasco, Mohamed Amine Hmani, Aymen Mtibaa, Leila Ben Letaifa, Pau Buch-Cardona, Raquel Justo, Terry Amorese, Eduardo González-Fraile, Begoña Fernández-Ruanova, Jofre Tenorio-Laranga, Anna Torp Johansen, Micaela Rodrigues da Silva, Liva Jenny Martinussen, Maria Stylianou Korsnes, Gennaro Cordasco, Anna Esposito, Mounim A. El-Yacoubi, Dijana Petrovska-Delacrétaz, M. Inés Torres, Sergio Escalera",2023-11-09 18:22:32+00:00,././arvix_papers/2311.05567v1.pdf,extracted_data/2311.05567v1.json,Success,58,15,2,111,
2311.04507v3,Conversation Understanding using Relational Temporal Graph Neural Networks with Auxiliary Cross-Modality Interaction,"Cam-Van Thi Nguyen, Anh-Tuan Mai, The-Son Le, Hai-Dang Kieu, Duc-Trong Le",2023-11-08 07:46:25+00:00,././arvix_papers/2311.04507v3.pdf,extracted_data/2311.04507v3.json,Success,27,13,7,41,
2311.04215v1,"Wearable data from subjects playing Super Mario, sitting university exams, or performing physical exercise help detect acute mood episodes via self-supervised learning","Filippo Corponi, Bryan M. Li, Gerard Anmella, Clàudia Valenzuela-Pascual, Ariadna Mas, Isabella Pacchiarotti, Marc Valentí, Iria Grande, Antonio Benabarre, Marina Garriga, Eduard Vieta, Allan H Young, Stephen M. Lawrie, Heather C. Whalley, Diego Hidalgo-Mazzei, Antonio Vergari",2023-11-07 18:59:14+00:00,././arvix_papers/2311.04215v1.pdf,extracted_data/2311.04215v1.json,Success,14,14,1,64,
2311.03606v1,Multimodal Stress Detection Using Facial Landmarks and Biometric Signals,"Majid Hosseini, Morteza Bodaghi, Ravi Teja Bhupatiraju, Anthony Maida, Raju Gottumukkala",2023-11-06 23:20:30+00:00,././arvix_papers/2311.03606v1.pdf,extracted_data/2311.03606v1.json,Success,21,15,5,69,
2311.02924v1,AttentioNet: Monitoring Student Attention Type in Learning with EEG-Based Measurement System,"Dhruv Verma, Sejal Bhalla, S. V. Sai Santosh, Saumya Yadav, Aman Parnami, Jainendra Shukla",2023-11-06 07:43:15+00:00,././arvix_papers/2311.02924v1.pdf,extracted_data/2311.02924v1.json,Success,18,9,0,35,
2311.02647v1,New Approach for an Affective Computing-Driven Quality of Experience (QoE) Prediction,"Joshua Bègue, Mohamed Aymen Labiod, Abdelhamid Melloulk",2023-11-05 13:21:07+00:00,././arvix_papers/2311.02647v1.pdf,extracted_data/2311.02647v1.json,Success,12,10,2,15,
2311.00394v1,An analysis of large speech models-based representations for speech emotion recognition,"Adrian Bogdan Stânea, Vlad Striletchi, Cosmin Striletchi, Adriana Stan",2023-11-01 09:40:40+00:00,././arvix_papers/2311.00394v1.pdf,extracted_data/2311.00394v1.json,Success,8,0,3,22,
2312.16778v2,Adversarial Representation with Intra-Modal and Inter-Modal Graph Contrastive Learning for Multimodal Emotion Recognition,"Yuntao Shou, Tao Meng, Wei Ai, Nan Yin, Keqin Li",2023-12-28 01:57:26+00:00,././arvix_papers/2312.16778v2.pdf,extracted_data/2312.16778v2.json,Success,36,12,4,38,
2312.16383v1,Frame-level emotional state alignment method for speech emotion recognition,"Qifei Li, Yingming Gao, Cong Wang, Yayue Deng, Jinlong Xue, Yichen Han, Ya Li",2023-12-27 03:07:52+00:00,././arvix_papers/2312.16383v1.pdf,extracted_data/2312.16383v1.json,Success,13,2,5,23,
2312.16036v1,Ensemble Learning to Assess Dynamics of Affective Experience Ratings and Physiological Change,"Felix Dollack, Kiyoshi Kiyokawa, Huakun Liu, Monica Perusquia-Hernandez, Chirag Raman, Hideaki Uchiyama, Xin Wei",2023-12-26 12:53:57+00:00,././arvix_papers/2312.16036v1.pdf,extracted_data/2312.16036v1.json,Success,21,13,2,30,
2312.15848v1,Modality-Collaborative Transformer with Hybrid Feature Reconstruction for Robust Emotion Recognition,"Chengxin Chen, Pengyuan Zhang",2023-12-26 01:59:23+00:00,././arvix_papers/2312.15848v1.pdf,extracted_data/2312.15848v1.json,Success,33,17,3,75,
2312.15593v1,DSNet: Disentangled Siamese Network with Neutral Calibration for Speech Emotion Recognition,"Chengxin Chen, Pengyuan Zhang",2023-12-25 02:58:37+00:00,././arvix_papers/2312.15593v1.pdf,extracted_data/2312.15593v1.json,Success,15,10,1,36,
2312.15583v3,ITEACH-Net: Inverted Teacher-studEnt seArCH Network for Emotion Recognition in Conversation,"Haiyang Sun, Zheng Lian, Chenglong Wang, Kang Chen, Licai Sun, Bin Liu, Jianhua Tao",2023-12-25 01:57:22+00:00,././arvix_papers/2312.15583v3.pdf,extracted_data/2312.15583v3.json,Success,27,30,5,55,
2312.15185v1,emotion2vec: Self-Supervised Pre-Training for Speech Emotion Representation,"Ziyang Ma, Zhisheng Zheng, Jiaxin Ye, Jinchao Li, Zhifu Gao, Shiliang Zhang, Xie Chen",2023-12-23 07:46:55+00:00,././arvix_papers/2312.15185v1.pdf,extracted_data/2312.15185v1.json,Success,21,12,2,57,
2312.13567v1,Fine-grained Disentangled Representation Learning for Multimodal Emotion Recognition,"Haoqin Sun, Shiwan Zhao, Xuechen Wang, Wenjia Zeng, Yong Chen, Yong Qin",2023-12-21 04:31:18+00:00,././arvix_papers/2312.13567v1.pdf,extracted_data/2312.13567v1.json,Success,14,8,5,25,
2312.13556v1,Multi-Level Knowledge Distillation for Speech Emotion Recognition in Noisy Conditions,"Yang Liu, Haoqin Sun, Geng Chen, Qingyue Wang, Zhen Zhao, Xugang Lu, Longbiao Wang",2023-12-21 03:49:46+00:00,././arvix_papers/2312.13556v1.pdf,extracted_data/2312.13556v1.json,Success,14,2,1,24,
2312.11974v2,Ms-senet: Enhancing Speech Emotion Recognition Through Multi-scale Feature Fusion With Squeeze-and-excitation Blocks,"Mengbo Li, Yuanzhong Zheng, Dichucheng Li, Yulun Wu, Yaoxuan Wang, Haojun Fei",2023-12-19 09:11:55+00:00,././arvix_papers/2312.11974v2.pdf,extracted_data/2312.11974v2.json,Success,11,7,2,31,
2312.10949v1,Leveraged Mel spectrograms using Harmonic and Percussive Components in Speech Emotion Recognition,"David Hason Rudd, Huan Huo, Guandong Xu",2023-12-18 05:55:46+00:00,././arvix_papers/2312.10949v1.pdf,extracted_data/2312.10949v1.json,Success,10,10,16,33,
2312.10937v1,An Extended Variational Mode Decomposition Algorithm Developed Speech Emotion Recognition Performance,"David Hason Rudd, Huan Huo, Guandong Xu",2023-12-18 05:24:03+00:00,././arvix_papers/2312.10937v1.pdf,extracted_data/2312.10937v1.json,Success,11,8,17,42,
2312.10818v1,Facial Emotion Recognition using CNN in PyTorch,"Deyuan Qu, Sudip Dhakal, Dominic Carrillo",2023-12-17 21:31:35+00:00,././arvix_papers/2312.10818v1.pdf,extracted_data/2312.10818v1.json,Success,11,10,1,10,
2312.16180v1,Investigating salient representations and label Variance in Dimensional Speech Emotion Analysis,"Vikramjit Mitra, Jingping Nie, Erdrin Azemi",2023-12-17 04:54:41+00:00,././arvix_papers/2312.16180v1.pdf,extracted_data/2312.16180v1.json,Success,8,8,7,23,
2312.10579v2,DER-GCN: Dialogue and Event Relation-Aware Graph Convolutional Neural Network for Multimodal Dialogue Emotion Recognition,"Wei Ai, Yuntao Shou, Tao Meng, Nan Yin, Keqin Li",2023-12-17 01:49:40+00:00,././arvix_papers/2312.10579v2.pdf,extracted_data/2312.10579v2.json,Success,33,18,2,51,
2312.10381v3,SECap: Speech Emotion Captioning with Large Language Model,"Yaoxun Xu, Hangting Chen, Jianwei Yu, Qiaochu Huang, Zhiyong Wu, Shixiong Zhang, Guangzhi Li, Yi Luo, Rongzhi Gu",2023-12-16 08:33:10+00:00,././arvix_papers/2312.10381v3.pdf,extracted_data/2312.10381v3.json,Success,18,12,1,42,
2312.10201v3,CARAT: Contrastive Feature Reconstruction and Aggregation for Multi-Modal Multi-Label Emotion Recognition,"Cheng Peng, Ke Chen, Lidan Shou, Gang Chen",2023-12-15 20:58:05+00:00,././arvix_papers/2312.10201v3.pdf,extracted_data/2312.10201v3.json,Success,20,14,5,46,
2312.09803v1,Contradicted by the Brain: Predicting Individual and Group Preferences via Brain-Computer Interfacing,"Keith M. Davis III, Michiel Spapé, Tuukka Ruotsalo",2023-12-15 14:03:15+00:00,././arvix_papers/2312.09803v1.pdf,extracted_data/2312.09803v1.json,Success,33,14,0,70,
2312.07507v2,NAC-TCN: Temporal Convolutional Networks with Causal Dilated Neighborhood Attention for Emotion Understanding,"Alexander Mehta, William Yang",2023-12-12 18:41:30+00:00,././arvix_papers/2312.07507v2.pdf,extracted_data/2312.07507v2.json,Success,24,2,11,63,
2312.06925v1,Facial Emotion Recognition in VR Games,"Fatemeh Dehghani, Loutfouz Zaman",2023-12-12 01:40:14+00:00,././arvix_papers/2312.06925v1.pdf,extracted_data/2312.06925v1.json,Success,13,5,4,19,
2312.06466v1,Towards Domain-Specific Cross-Corpus Speech Emotion Recognition Approach,"Yan Zhao, Yuan Zong, Hailun Lian, Cheng Lu, Jingang Shi, Wenming Zheng",2023-12-11 15:53:57+00:00,././arvix_papers/2312.06466v1.pdf,extracted_data/2312.06466v1.json,Success,13,6,4,53,
2312.06337v1,Deep Imbalanced Learning for Multimodal Emotion Recognition in Conversations,"Tao Meng, Yuntao Shou, Wei Ai, Nan Yin, Keqin Li",2023-12-11 12:35:17+00:00,././arvix_papers/2312.06337v1.pdf,extracted_data/2312.06337v1.json,Success,29,20,3,54,
2312.06270v4,"Testing Correctness, Fairness, and Robustness of Speech Emotion Recognition Models","Anna Derington, Hagen Wierstorf, Ali Özkil, Florian Eyben, Felix Burkhardt, Björn W. Schuller",2023-12-11 10:15:35+00:00,././arvix_papers/2312.06270v4.pdf,extracted_data/2312.06270v4.json,Success,13,9,5,74,
2312.06034v1,Modeling Uncertainty in Personalized Emotion Prediction with Normalizing Flows,"Piotr Miłkowski, Konrad Karanowski, Patryk Wielopolski, Jan Kocoń, Przemysław Kazienko, Maciej Zięba",2023-12-10 23:21:41+00:00,././arvix_papers/2312.06034v1.pdf,extracted_data/2312.06034v1.json,Success,9,15,1,58,
2312.11503v1,Speech and Text-Based Emotion Recognizer,Varun Sharma,2023-12-10 05:17:39+00:00,././arvix_papers/2312.11503v1.pdf,extracted_data/2312.11503v1.json,Success,21,16,6,43,
2312.05735v1,A Comprehensive Survey on Multi-modal Conversational Emotion Recognition with Deep Learning,"Yuntao Shou, Tao Meng, Wei Ai, Nan Yin, Keqin Li",2023-12-10 03:07:23+00:00,././arvix_papers/2312.05735v1.pdf,extracted_data/2312.05735v1.json,Success,58,19,1,141,
2312.05447v2,From Static to Dynamic: Adapting Landmark-Aware Image Models for Facial Expression Recognition in Videos,"Yin Chen, Jia Li, Shiguang Shan, Meng Wang, Richang Hong",2023-12-09 03:16:09+00:00,././arvix_papers/2312.05447v2.pdf,extracted_data/2312.05447v2.json,Success,17,20,21,72,
2312.04293v3,GPT-4V with Emotion: A Zero-shot Benchmark for Generalized Emotion Recognition,"Zheng Lian, Licai Sun, Haiyang Sun, Kang Chen, Zhuofan Wen, Hao Gu, Bin Liu, Jianhua Tao",2023-12-07 13:27:37+00:00,././arvix_papers/2312.04293v3.pdf,extracted_data/2312.04293v3.json,Success,26,16,6,101,
2312.04279v2,MSEVA : A System for Multimodal Short Videos Emotion Visual Analysis,"Qinglan Wei, Yaqi Zhou, Longhui Xiao, Yuan Zhang",2023-12-07 12:59:38+00:00,././arvix_papers/2312.04279v2.pdf,extracted_data/2312.04279v2.json,Success,21,18,1,36,
2312.05265v1,Multimodal Group Emotion Recognition In-the-wild Using Privacy-Compliant Features,"Anderson Augusma, Dominique Vaufreydaz, Frédérique Letué",2023-12-06 08:58:11+00:00,././arvix_papers/2312.05265v1.pdf,extracted_data/2312.05265v1.json,Success,13,4,8,27,
2312.03756v1,LineConGraphs: Line Conversation Graphs for Effective Emotion Recognition using Graph Neural Networks,"Gokul S Krishnan, Sarala Padi, Craig S. Greenberg, Balaraman Ravindran, Dinesh Manoch, Ram D. Sriram",2023-12-04 19:36:58+00:00,././arvix_papers/2312.03756v1.pdf,extracted_data/2312.03756v1.json,Success,20,16,3,54,
2312.01568v1,Multimodal Speech Emotion Recognition Using Modality-specific Self-Supervised Frameworks,"Rutherford Agbeshi Patamia, Paulo E. Santos, Kingsley Nketia Acheampong, Favour Ekong, Kwabena Sarpong, She Kun",2023-12-04 01:49:24+00:00,././arvix_papers/2312.01568v1.pdf,extracted_data/2312.01568v1.json,Success,17,7,0,30,
2312.10052v2,ESTformer: Transformer Utilizing Spatiotemporal Dependencies for Electroencaphalogram Super-resolution,"Dongdong Li, Zhongliang Zeng, Zhe Wang, Hai Yang",2023-12-03 12:26:32+00:00,././arvix_papers/2312.10052v2.pdf,extracted_data/2312.10052v2.json,Success,20,7,0,59,
2312.01335v1,Facial Emotion Recognition Under Mask Coverage Using a Data Augmentation Technique,"Aref Farhadipour, Pouya Taghipour",2023-12-03 09:50:46+00:00,././arvix_papers/2312.01335v1.pdf,extracted_data/2312.01335v1.json,Success,10,12,12,21,
2312.01301v1,"Churn Prediction via Multimodal Fusion Learning:Integrating Customer Financial Literacy, Voice, and Behavioral Data","David Hason Rudd, Huan Huo, Md Rafiqul Islam, Guandong Xu",2023-12-03 06:28:55+00:00,././arvix_papers/2312.01301v1.pdf,extracted_data/2312.01301v1.json,Success,20,10,1,19,
2401.16878v2,Enhancing EEG Signal-Based Emotion Recognition with Synthetic Data: Diffusion Model Approach,"Gourav Siddhad, Masakazu Iwamura, Partha Pratim Roy",2024-01-30 10:31:15+00:00,././arvix_papers/2401.16878v2.pdf,extracted_data/2401.16878v2.json,Success,11,5,3,52,
2401.16541v1,GuReT: Distinguishing Guilt and Regret related Text,"Sabur Butt, Fazlourrahman Balouchzahi, Abdul Gafar Manuel Meque, Maaz Amjad, Hector G. Ceballos Cancino, Grigori Sidorov, Alexander Gelbukh",2024-01-29 20:20:44+00:00,././arvix_papers/2401.16541v1.pdf,extracted_data/2401.16541v1.json,Success,24,2,6,53,
2401.16058v1,Neuromorphic Valence and Arousal Estimation,"Lorenzo Berlincioni, Luca Cultrera, Federico Becattini, Alberto Del Bimbo",2024-01-29 11:13:18+00:00,././arvix_papers/2401.16058v1.pdf,extracted_data/2401.16058v1.json,Success,13,10,18,51,
2401.15743v1,Real-time EEG-based Emotion Recognition Model using Principal Component Analysis and Tree-based Models for Neurohumanities,"Miguel A. Blanco-Rios, Milton O. Candela-Leal, Cecilia Orozco-Romo, Paulina Remis-Serna, Carol S. Velez-Saboya, Jorge De-J. Lozoya-Santos, Manuel Cebral-Loureda, Mauricio A. Ramirez-Moreno",2024-01-28 20:02:13+00:00,././arvix_papers/2401.15743v1.pdf,extracted_data/2401.15743v1.json,Success,24,15,2,47,
2402.10921v1,AM^2-EmoJE: Adaptive Missing-Modality Emotion Recognition in Conversation via Joint Embedding Learning,"Naresh Kumar Devulapally, Sidharth Anand, Sreyasee Das Bhattacharjee, Junsong Yuan",2024-01-26 19:57:26+00:00,././arvix_papers/2402.10921v1.pdf,extracted_data/2402.10921v1.json,Success,19,3,3,34,
2401.15164v1,AMuSE: Adaptive Multimodal Analysis for Speaker Emotion Recognition in Group Conversations,"Naresh Kumar Devulapally, Sidharth Anand, Sreyasee Das Bhattacharjee, Junsong Yuan, Yu-Ping Chang",2024-01-26 19:17:05+00:00,././arvix_papers/2401.15164v1.pdf,extracted_data/2401.15164v1.json,Success,12,6,2,42,
2401.13260v2,"MF-AED-AEC: Speech Emotion Recognition by Leveraging Multimodal Fusion, Asr Error Detection, and Asr Error Correction","Jiajun He, Xiaohan Shi, Xingfeng Li, Tomoki Toda",2024-01-24 06:55:55+00:00,././arvix_papers/2401.13260v2.pdf,extracted_data/2401.13260v2.json,Success,19,3,7,34,
2401.12925v1,Emotion-Aware Contrastive Adaptation Network for Source-Free Cross-Corpus Speech Emotion Recognition,"Yan Zhao, Jincen Wang, Cheng Lu, Sunan Li, Björn Schuller, Yuan Zong, Wenming Zheng",2024-01-23 17:21:43+00:00,././arvix_papers/2401.12925v1.pdf,extracted_data/2401.12925v1.json,Success,14,7,1,27,
2401.12808v1,A Robot Expressing Emotions Through Gestures: Everyone Outside of Italy Would Understand this?,"Ilaria Consoli, Claudio Mattutino, Cristina Gena",2024-01-23 14:45:22+00:00,././arvix_papers/2401.12808v1.pdf,extracted_data/2401.12808v1.json,Success,2,3,6,16,
2401.11818v2,MInD: Improving Multimodal Sentiment Analysis via Multimodal Information Disentanglement,"Weichen Dai, Xingyu Li, Zeyu Wang, Pengbo Hu, Ji Qi, Jianlin Peng, Yi Zhou",2024-01-22 10:26:52+00:00,././arvix_papers/2401.11818v2.pdf,extracted_data/2401.11818v2.json,Success,32,2,19,52,
2401.11143v4,Density Adaptive Attention is All You Need: Robust Parameter-Efficient Fine-Tuning Across Multiple Modalities,"Georgios Ioannides, Aman Chadha, Aaron Elkins",2024-01-20 06:42:32+00:00,././arvix_papers/2401.11143v4.pdf,extracted_data/2401.11143v4.json,Success,19,8,15,49,
2401.11017v1,Revealing Emotional Clusters in Speaker Embeddings: A Contrastive Learning Strategy for Speech Emotion Recognition,"Ismail Rasim Ulgen, Zongyang Du, Carlos Busso, Berrak Sisman",2024-01-19 20:31:53+00:00,././arvix_papers/2401.11017v1.pdf,extracted_data/2401.11017v1.json,Success,12,7,1,32,
2401.10845v3,Emotion Classification In Software Engineering Texts: A Comparative Analysis of Pre-trained Transformers Language Models,Mia Mohammad Imran,2024-01-19 17:43:38+00:00,././arvix_papers/2401.10845v3.pdf,extracted_data/2401.10845v3.json,Success,19,2,3,67,
2401.10536v1,Speech Swin-Transformer: Exploring a Hierarchical Transformer with Shifted Windows for Speech Emotion Recognition,"Yong Wang, Cheng Lu, Hailun Lian, Yan Zhao, Björn Schuller, Yuan Zong, Wenming Zheng",2024-01-19 07:30:57+00:00,././arvix_papers/2401.10536v1.pdf,extracted_data/2401.10536v1.json,Success,13,6,1,24,
2401.10946v1,Self context-aware emotion perception on human-robot interaction,"Zihan Lin, Francisco Cruz, Eduardo Benitez Sandoval",2024-01-18 10:58:27+00:00,././arvix_papers/2401.10946v1.pdf,extracted_data/2401.10946v1.json,Success,15,28,9,11,
2401.09752v1,Improving Speaker-independent Speech Emotion Recognition Using Dynamic Joint Distribution Adaptation,"Cheng Lu, Yuan Zong, Hailun Lian, Yan Zhao, Björn Schuller, Wenming Zheng",2024-01-18 06:52:52+00:00,././arvix_papers/2401.09752v1.pdf,extracted_data/2401.09752v1.json,Success,13,7,2,28,
2401.09145v1,Your blush gives you away: detecting hidden mental states with remote photoplethysmography and thermal imaging,"Ivan Liu, Fangyuan Liu, Qi Zhong, Fei Ma, Shiguang Ni",2024-01-17 11:38:21+00:00,././arvix_papers/2401.09145v1.pdf,extracted_data/2401.09145v1.json,Success,19,15,7,83,
2401.08424v1,Multimodal assessment of best possible self as a self-regulatory activity for the classroom,"Batuhan Sayis, Marc Beardsley, Marta Portero-Tresserra",2024-01-16 15:11:12+00:00,././arvix_papers/2401.08424v1.pdf,extracted_data/2401.08424v1.json,Success,14,12,1,47,
2401.08180v2,Control-free and efficient integrated photonic neural networks via hardware-aware training and pruning,"Tengji Xu, Weipeng Zhang, Jiawei Zhang, Zeyu Luo, Qiarong Xiao, Benshan Wang, Mingcheng Luo, Xingyuan Xu, Bhavin J. Shastri, Paul R. Prucnal, Chaoran Huang",2024-01-16 07:53:49+00:00,././arvix_papers/2401.08180v2.pdf,extracted_data/2401.08180v2.json,Success,13,12,1,58,
2401.12987v2,TelME: Teacher-leading Multimodal Fusion Network for Emotion Recognition in Conversation,"Taeyang Yun, Hyunkuk Lim, Jeonghwan Lee, Min Song",2024-01-16 07:18:41+00:00,././arvix_papers/2401.12987v2.pdf,extracted_data/2401.12987v2.json,Success,23,15,23,49,
2401.08166v1,ED-TTS: Multi-Scale Emotion Modeling using Cross-Domain Emotion Diarization for Emotional Speech Synthesis,"Haobin Tang, Xulong Zhang, Ning Cheng, Jing Xiao, Jianzong Wang",2024-01-16 07:13:16+00:00,././arvix_papers/2401.08166v1.pdf,extracted_data/2401.08166v1.json,Success,14,2,7,24,
2401.08095v4,DurFlex-EVC: Duration-Flexible Emotional Voice Conversion Leveraging Discrete Representations without Text Alignment,"Hyung-Seok Oh, Sang-Hoon Lee, Deok-Hyeon Cho, Seong-Whan Lee",2024-01-16 03:39:35+00:00,././arvix_papers/2401.08095v4.pdf,extracted_data/2401.08095v4.json,Success,30,27,17,88,
2401.07892v1,Deep Fuzzy Framework for Emotion Recognition using EEG Signals and Emotion Representation in Type-2 Fuzzy VAD Space,"Mohammad Asif, Noman Ali, Sudhakar Mishra, Anushka Dandawate, Uma Shanker Tiwary",2024-01-15 18:44:13+00:00,././arvix_papers/2401.07892v1.pdf,extracted_data/2401.07892v1.json,Success,16,15,3,48,
2401.06970v1,TemporalAugmenter: An Ensemble Recurrent Based Deep Learning Approach for Signal Classification,"Nelly Elsayed, Constantinos L. Zekios, Navid Asadizanjani, Zag ElSayed",2024-01-13 03:53:47+00:00,././arvix_papers/2401.06970v1.pdf,extracted_data/2401.06970v1.json,Success,10,9,9,45,
2401.06957v1,EVOKE: Emotion Enabled Virtual Avatar Mapping Using Optimized Knowledge Distillation,"Maryam Nadeem, Raza Imam, Rouqaiah Al-Refai, Meriem Chkir, Mohamad Hoda, Abdulmotaleb El Saddik",2024-01-13 02:52:34+00:00,././arvix_papers/2401.06957v1.pdf,extracted_data/2401.06957v1.json,Success,13,12,9,25,
2401.06836v3,Enhancing Emotional Generation Capability of Large Language Models via Emotional Chain-of-Thought,"Zaijing Li, Gongwei Chen, Rui Shao, Yuquan Xie, Dongmei Jiang, Liqiang Nie",2024-01-12 16:42:10+00:00,././arvix_papers/2401.06836v3.pdf,extracted_data/2401.06836v3.json,Success,25,32,1,51,
2401.05698v2,HiCMAE: Hierarchical Contrastive Masked Autoencoder for Self-Supervised Audio-Visual Emotion Recognition,"Licai Sun, Zheng Lian, Bin Liu, Jianhua Tao",2024-01-11 07:00:07+00:00,././arvix_papers/2401.05698v2.pdf,extracted_data/2401.05698v2.json,Success,35,23,30,116,
2401.03429v3,MERBench: A Unified Evaluation Benchmark for Multimodal Emotion Recognition,"Zheng Lian, Licai Sun, Yong Ren, Hao Gu, Haiyang Sun, Lan Chen, Bin Liu, Jianhua Tao",2024-01-07 09:09:32+00:00,././arvix_papers/2401.03429v3.pdf,extracted_data/2401.03429v3.json,Success,29,21,16,109,
2401.03000v1,"Bridging Modalities: Knowledge Distillation and Masked Training for Translating Multi-Modal Emotion Recognition to Uni-Modal, Speech-Only Emotion Recognition","Muhammad Muaz, Nathan Paull, Jahnavi Malagavalli",2024-01-04 22:42:14+00:00,././arvix_papers/2401.03000v1.pdf,extracted_data/2401.03000v1.json,Success,16,8,12,11,
